created_at,mentionee,mentioner,retweet,category,category_mentionee,text
2021-10-15,AmbassadeChine,BeehiveChina,quoted,Neither,Diplomat,"@AmbassadeChine Nevertheless, #AdrianZenz' demise is inevitable, and, therefore, the collapse of the whole flimsy hose of cards built on his #data #spin is also, inevitable. 
See this #thread: https://t.co/PBIZG7vXWo"
2021-10-14,AmbassadeChine,BeehiveChina,replied_to,Neither,Diplomat,@AmbassadeChine Advise Fact Checking the sources of this story.  I'm guessing a 'red-herring' has been laid.. a false trail..
2021-12-20,SpokespersonHZM,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonHZM @communist_au @thurmergyula @AlboresiPCI @EnriqueSantiago @communistsusa #Democracy.. Of Interest: A Tale of Two Systems: Comparing US UK duopolies with China's Socialist Democratic Meritocracy #SummitforDemocracy or Submit to our ('Brand' of) democracy?  
https://t.co/r7df9vQhLK"
2021-12-20,SpokespersonHZM,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonHZM #Democracy.. Of Interest: A Tale of Two Systems: Comparing US UK duopolies with China's Socialist Democratic Meritocracy #SummitforDemocracy or Submit to our ('Brand' of) democracy?  
https://t.co/r7df9vQhLK"
2021-12-20,SpokespersonHZM,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonHZM #Democracy.. Of Interest: A Tale of Two Systems: Comparing US UK duopolies with China's Socialist Democratic Meritocracy #SummitforDemocracy or Submit to our ('Brand' of) democracy?  
https://t.co/r7df9vQhLK"
2021-12-28,PDChina,BeehiveChina,retweeted,Neither,Media,@libijian2 @PDChina Watching #Avatar as part of class: my super #Chinese students are enchanted. High educational value: #Environment and People over #Corporations and profit - They totally get it. #AVATAR2 https://t.co/2QlsJUaEVk p.s. #China's #Zhangjiajie + #Guilin DO have #FloatingMountains🥰🇨🇳🥰
2021-12-28,PDChina,BeehiveChina,replied_to,Neither,Media,@libijian2 @PDChina Watching #Avatar as part of class: my super #Chinese students are enchanted. High educational value: #Environment and People over #Corporations and profit - They totally get it. #AVATAR2 https://t.co/2QlsJUaEVk p.s. #China's #Zhangjiajie + #Guilin DO have #FloatingMountains🥰🇨🇳🥰
2021-08-29,PDChina,BeehiveChina,replied_to,Neither,Media,"@PDChina Reminds me of a fellow who plays harmonica in #Guilin.. Must be something about the overtones or undertones, the harmonics (ha) of a harmonica that just kinda 'does it' for certain animals - my dog Kizzie used to go crazy for it.. well, all of my pooches actually🎧🎼🥰🇨🇳🥰"
2021-07-20,PDChina,BeehiveChina,retweeted,Neither,Media,"@PDChina The one and only #LiXiaoLong - #BruceLee - My hero - From my youth - It was he who sparked my fascination with, and thence my lifelong love of #China!️
The Spirit Lives On.. https://t.co/8q6QCU7QYW"
2021-07-20,PDChina,BeehiveChina,replied_to,Neither,Media,"@PDChina The one and only #LiXiaoLong - #BruceLee - My hero - From my youth - It was he who sparked my fascination with, and thence my lifelong love of #China!️
The Spirit Lives On.. https://t.co/8q6QCU7QYW"
2021-06-21,PDChina,BeehiveChina,retweeted,Neither,Media,President Xi Jinping on Monday sent a congratulatory message to Ebrahim Raisi over his election as Iranian president. https://t.co/JPF1a5rOw0
2021-06-21,PDChina,BeehiveChina,retweeted,Neither,Media,"A no-confidence vote against #Swedish Prime Minister Stefan Lofven passed on Monday, as a majority of opposition backed his departure. https://t.co/BLg9MEvlnR"
2021-06-05,PDChina,BeehiveChina,retweeted,Neither,Media,"Enjoy the talent show staged by wheel-legged robot Ollie from China! Equipped with nonlinear control technology, whole-body dynamics control and trajectory planning technology, the 35-cm-tall Ollie can easily do a 360-degree flip. https://t.co/ZiuOjufTws"
2021-12-05,chinascio,BeehiveChina,replied_to,Neither,Diplomat,@chinascio #Democracy a tale of two systems. 'China is a Dictatorship'? (they say) Well.. if you accept that: The People Dictate - then.. yeah sure ! #China's Socialist Democratic Meritocracy. https://t.co/4rjlpNY1p5 via Best China Info Premiering at 12 noon today China time
2022-01-19,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"🇨🇳🍚🇸🇾 China’s rice assistance to ease Syria’s food crisis

#Syria on Sunday received more than 4,000 tonnes of China’s rice assistance, the latest in a long line of humanitarian supplies China has provided to Syria to ease the shortage of food. https://t.co/eBc0PDGC5W"
2021-11-20,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"Peng Shuai’s WeChat moments just posted three latest photos and said “Happy weekend”. 
Her friend shared the three photos and the screenshot of Peng’s WeChat moments. https://t.co/tut8CEH6gu"
2021-07-22,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"🇨🇳✈️🇵🇭The #Philippines this morning received additional 1.5 million doses of China’s #Sinovac, bringing the total number of #COVID19 vaccines delivered in the country to almost 30 million doses.

Additional one million doses of Sinovac are also expected to arrive on Friday. https://t.co/1BgQeph5vw"
2021-06-03,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"Quick response matters.
4 inflatable #COVID19 nucleic acid testing laboratories are put into use in #Guangzhou Stadium.
Testing capacity: over 120,000 samples per day https://t.co/emntt1rh3H"
2021-05-31,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"🇨🇳🚛🇳🇵More medical supplies from China’s Xizang (Tibet) autonomous region to #Nepal. 
800 filled oxygen gas cylinders
10 oxygen concentrators
5 ventilators
200 ICU beds
15,000 antigen kits 
Medical supplies donated were handed over at Tatopani border port! https://t.co/I6kobwX5LX"
2021-05-16,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"🇸🇳#Senegal got another 300,000 doses of 🇨🇳China donated #Sinopharm vaccines and 300,800 syringes.
In Feb., China was the first country to supply Senegal with COVID19 vaccines, from Sinopharm, making it the first West African country to launch its national vaccination campaign. https://t.co/N3bHH2EhUO"
2021-05-11,shen_shiwei,BeehiveChina,retweeted,Neither,Media,"🇨🇳✈️🇳🇵Arrived in #Nepal! 
The first batch of China donated medical supplies  including 400 #oxygen cylinders and 10 ventilators has arrived in Kathmandu this afternoon.

Also, more than 170 oxygen concentrators donated by Chinese company Hongshi Shivam Cement arrived! https://t.co/V6k1THPk9P"
2022-04-01,XHNews,BeehiveChina,retweeted,Neither,Media,"An exhibition, titled ""Poverty and Hope,"" was held on a street in Kabul on Wednesday to protest against the U.S. for freezing assets of Afghanistan's central bank, which has worsened the war-torn country's already fragile economy. #GLOBALink https://t.co/oeq7uzY0vc"
2022-03-16,XHNews,BeehiveChina,retweeted,Neither,Media,"China's securities market attracted more than 1.41 million new investors last month, bringing the total number to 200.15 million https://t.co/X3gNKWhnCh https://t.co/CxwJEBwsXS"
2022-03-16,XHNews,BeehiveChina,retweeted,Neither,Media,"With sanctions against Afghanistan's new rulers, the U.S. has frozen nearly 10 billion U.S. dollars worth of assets of Afghanistan's central bank. This has worsened the country's economy and forced many Afghans to leave their homeland. #GLOBALink https://t.co/RpmWTahz2y"
2022-03-16,XHNews,BeehiveChina,retweeted,Neither,Media,"@XHNews #Guterres: Let's hopea big portion of aid goes to the beleaguered people of #Donbass in #Ukraine who have been suffering the onslaught of war on them from the #US installed #Kiev puppet regime for 8 years. 🧐 For insight into the Ukraine situation, see: https://t.co/d5G4DeZ4IW"
2022-03-16,XHNews,BeehiveChina,replied_to,Neither,Media,"@XHNews #Guterres: Let's hopea big portion of aid goes to the beleaguered people of #Donbass in #Ukraine who have been suffering the onslaught of war on them from the #US installed #Kiev puppet regime for 8 years. 🧐 For insight into the Ukraine situation, see: https://t.co/d5G4DeZ4IW"
2022-03-16,XHNews,BeehiveChina,retweeted,Neither,Media,Chinese-run Piraeus Port in Greece posts record-high profit for 2021 https://t.co/CkBeFtazOZ https://t.co/w6UW9WJfM3
2022-03-12,XHNews,BeehiveChina,retweeted,Neither,Media,@XHNews @raam_beart Alleged? 🤪😂😉 See: #biolabs @dgaytandzhieva dug deep on this for years. Warning - it's scary: US Embassy in #Ukraine deleted all website documents about #Pentagon-funded #biolaboratories in #Ukraine https://t.co/EgOdF6bhqH… #US #Ukraine #BioWeapons https://t.co/A1ZstXeKej🧐
2022-03-12,XHNews,BeehiveChina,retweeted,Neither,Media,@XHNews @raam_beart Alleged? 🤪😂😉 See: #biolabs @dgaytandzhieva dug deep on this for years. Warning - it's scary: US Embassy in #Ukraine deleted all website documents about #Pentagon-funded #biolaboratories in #Ukraine https://t.co/EgOdF6sSif… #US #Ukraine #BioWeapons https://t.co/A1ZstWX8PJ🧐
2022-03-12,XHNews,BeehiveChina,quoted,Neither,Media,@XHNews @raam_beart Alleged? 🤪😂😉 See: #biolabs @dgaytandzhieva dug deep on this for years. Warning - it's scary: US Embassy in #Ukraine deleted all website documents about #Pentagon-funded #biolaboratories in #Ukraine https://t.co/EgOdF6bhqH… #US #Ukraine #BioWeapons https://t.co/A1ZstXeKej🧐
2022-03-12,XHNews,BeehiveChina,quoted,Neither,Media,@XHNews @raam_beart Alleged? 🤪😂😉 See: #biolabs @dgaytandzhieva dug deep on this for years. Warning - it's scary: US Embassy in #Ukraine deleted all website documents about #Pentagon-funded #biolaboratories in #Ukraine https://t.co/EgOdF6sSif… #US #Ukraine #BioWeapons https://t.co/A1ZstWX8PJ🧐
2022-01-03,XHNews,BeehiveChina,retweeted,Neither,Media,"@XHNews @MayaWintersSMS Understand this and you begin to #understand #China! 
One people, One Love, One world 🥰🇨🇳🥰"
2022-01-03,XHNews,BeehiveChina,replied_to,Neither,Media,"@XHNews @MayaWintersSMS Understand this and you begin to #understand #China! 
One people, One Love, One world 🥰🇨🇳🥰"
2022-01-03,XHNews,BeehiveChina,retweeted,Neither,Media,"A herdsman in Xinjiang, China refused to be paid after offering much-needed assistance to tourists. Instead, he revealed a Party emblem on his chest. Find out why. #GLOBALink #Viral https://t.co/r4mEpGjxY9"
2021-12-07,XHNews,BeehiveChina,replied_to,Neither,Media,@XHNews #China? #Democracy? A Tale of Two Systems: Compare US duplicitous duopoly with #China Socialist Democratic Meritocracy - Here's the Facts - Do the math yourselves -  https://t.co/S2TqHXXEYP Recommended by @MahuiChina UK Embassy Minister now Ambassador to #Cuba
2021-09-16,XHNews,BeehiveChina,replied_to,Neither,Media,"@XHNews @AndreVltchek Killers of innocents in #US wars brought to justice. In an ideal world yes. But are they ever? I can't think of, or recall one single instance in the past five or six decades, from the 'top brass' or 'decision makers' to the 'boots on the ground going all the way back to #Vietnam"
2021-09-11,XHNews,BeehiveChina,retweeted,Neither,Media,The post-9/11 wars have contributed significantly to climate change. The U.S. Defense Department is one of the world's top greenhouse gas emitters https://t.co/za7urLs1bB
2021-08-21,XHNews,BeehiveChina,retweeted,Neither,Media,"The world's highest expressway, running between the city of Nagqu and Lhasa, capital of southwest China's Tibet Autonomous Region, went into operation on Saturday https://t.co/wVkoXPrLbl https://t.co/6wcKGk3Mje"
2021-08-11,XHNews,BeehiveChina,retweeted,Neither,Media,"The Chinese character ""Pin"" (in pinyin), which translates as ""the spirit of fighting"" in English, is in line with the Olympic spirit.
With the closing of #Tokyo2020, all eyes are on the 2022 Beijing Winter Olympics.
Let's keep the Olympic Spirits alive! #GLOBALink-@XHNews https://t.co/tMqs1kI8lr"
2021-08-11,XHNews,BeehiveChina,retweeted,Neither,Media,"A dazzling light show was staged with 1,000 drones in Tianjin, China to salute Chinese athletes in Tokyo #Olympics-@XHNews https://t.co/5roIOhkGJA"
2021-06-29,XHNews,BeehiveChina,replied_to,Neither,Media,@XHNews This. 🥰🇨🇳🥰
2021-06-12,XHNews,BeehiveChina,retweeted,Neither,Media,"China is making plans for the future development of its space program, including exploring asteroids and the Jovian system, collecting samples from Mars and exploring the polar region of the moon: official from the China National Space Administration https://t.co/rNWrB4iDRe https://t.co/Jw23zobTvp"
2021-06-03,XHNews,BeehiveChina,retweeted,Neither,Media,"Ignoring modern-day slavery within its border, the United States is using human rights as a weapon against other countries. The super-abuser is in no position to point a finger at others and should #EndForcedLabor right now. #XinhuaCommentary https://t.co/bK7wYid24H"
2021-06-02,XHNews,BeehiveChina,retweeted,Neither,Media,Uncover the link between U.S. biological lab Fort Detrick and Japan's WWII germ warfare unit 731. #GLOBALink https://t.co/VLjv6NmSXP
2021-05-29,XHNews,BeehiveChina,retweeted,Neither,Media,"China successfully launched the cargo spacecraft Tianzhou-2 on Saturday, which will dock with the space station core module Tianhe and replenish Tianhe's propellant and help test equipment for space application projects https://t.co/pVMhpgJdT6 https://t.co/TMjyQlBoxy"
2021-05-29,XHNews,BeehiveChina,retweeted,Neither,Media,A prototype #space mining spacecraft was sent into its planned orbit from the Taiyuan Satellite Launch Center in north China's Shanxi Province. Experiments will be carried out to test the spacecraft's capabilities in asteroid mining and space debris removal. #GLOBALink https://t.co/iNLe4tNz8d
2021-05-28,XHNews,BeehiveChina,retweeted,Neither,Media,"""Chinese artificial sun"" sets new world record: Scientists have achieved a plasma temperature of 120 million degrees Celsius for 101 seconds, a key step toward the test running of a fusion reactor https://t.co/4Y8XBQHWMp"
2021-05-28,XHNews,BeehiveChina,retweeted,Neither,Media,"120 million degrees Celsius for 101 seconds! ""Chinese artificial sun"" sets new world record. #GLOBALink https://t.co/UyrxGh9O3H"
2021-05-28,XHNews,BeehiveChina,retweeted,Neither,Media,"Hungary on Thursday inaugurated the country's largest solar power plant, which was built by China National Machinery Import and Export Corporation (CMC) near the southwestern city of Kaposvar. #GLOBALink https://t.co/wWrQhjUE0X"
2021-05-27,XHNews,BeehiveChina,retweeted,Neither,Media,"Rare #SuperBloodMoon lunar eclipse captured in pictures from Asia-Pacific
Click for more pics: https://t.co/31FXi0nqWA https://t.co/IlU78owJMC"
2021-05-26,XHNews,BeehiveChina,retweeted,Neither,Media,"Life seems to have gradually returned to normal in Gaza Strip after the Israel-Hamas ceasefire on Friday. But for many Palestinians, life has been made harder by the war which has left massive damages to their homes and hearts https://t.co/16jBMnI0xH #MideastInPictures https://t.co/WBapCP05sz"
2021-05-26,XHNews,BeehiveChina,retweeted,Neither,Media,"As anti-China disruptors exploited the loopholes of electoral system to destabilize Hong Kong, the improvement will right the wrongs at the institutional level and ensure the implementation of ""one country, two systems,"" an HKSAR lawmaker said. https://t.co/aEngAKigIf https://t.co/Z1MSUc7g1d"
